property_name,propery_id,breadcrumbs,price,image_url,description,location,property_type,bathrooms,bedrooms
1bhk semi furnished house rent in vijaynagar 2nd stage,1766511035,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Mysuru,1bhk semi furnished house rent in vijaynagar 2nd stage","{'amount': '8,000', 'currency': '₹'}","https://apollo.olx.in:443/v1/files/h52ha2jqai7s2-IN/image,https://apollo.olx.in:443/v1/files/zju7nyo6vlna1-IN/image,https://apollo.olx.in:443/v1/files/txzadt2cv4mj2-IN/image,https://apollo.olx.in:443/v1/files/befym2gtdaw23-IN/image,https://apollo.olx.in:443/v1/files/hugggiati7o5-IN/image,https://apollo.olx.in:443/v1/files/grtj26b0rvws2-IN/image,https://apollo.olx.in:443/v1/files/98tvo3tmujgo3-IN/image,https://apollo.olx.in:443/v1/files/0hr1ryvlp10j1-IN/image,https://apollo.olx.in:443/v1/files/ql4nv1xgaaat1-IN/image,https://apollo.olx.in:443/v1/files/lc7pimq8arui2-IN/image,https://apollo.olx.in:443/v1/files/615bntyfco7a-IN/image",1bhk semi furnished house in vijaynagar 2nd stage second floor whith bike parking western toilet wardrobes  hot water close to bus top and market 2km to infosys lnt industrial area if u r interested plz call srirasthu properties brokerage charges apply,"Mysuru,Mysuru,Karnataka",Houses & Villas,1,1
Executive Bachelors 8 person,1763103461,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kochi,Executive Bachelors 8 person","{'amount': '20,000', 'currency': '₹'}","https://apollo.olx.in:443/v1/files/6jzo6d8c72762-IN/image,https://apollo.olx.in:443/v1/files/ru9wdgbe8hsx1-IN/image,https://apollo.olx.in:443/v1/files/g6y91f3uwqao-IN/image","3 BHK house first floor walking distance stadium metro station 250 mtr only,adva
nce  three month","Kochi,Kochi,Kerala",Apartments,2,3
Individual Villa - Cochin Kadvantra,1765436366,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kochi,Individual Villa - Cochin Kadvantra","{'amount': '26,000', 'currency': '₹'}","https://apollo.olx.in:443/v1/files/iql38jrzykgu-IN/image,https://apollo.olx.in:443/v1/files/jzr1203a55ck3-IN/image,https://apollo.olx.in:443/v1/files/hsuwyqjs0mgp1-IN/image,https://apollo.olx.in:443/v1/files/3feifmbyfo8u1-IN/image","Individual Villa - Cochin Kadvantra
3BHk
10 mins from south railway station
8 mins to metro station
7 mins to Panampally 
5mins to bus stop
Near by schools, hospitals and shopping centers and hyper markets","Kochi,Kochi,Kerala",Houses & Villas,2,3
"Premium Flats with Lift located near to SVB Tech IT Park, Bus Stand..",1764721027,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Coimbatore,Premium Flats with Lift located near to SVB Tech IT Park, Bus Stand..","{'amount': '16,000', 'currency': '₹'}","https://apollo.olx.in:443/v1/files/zpc0khg7kfr93-IN/image,https://apollo.olx.in:443/v1/files/h6bv57401ng72-IN/image,https://apollo.olx.in:443/v1/files/ymgdjrtlsces1-IN/image,https://apollo.olx.in:443/v1/files/bhbc035icpqq3-IN/image,https://apollo.olx.in:443/v1/files/3sgjeh59xg2w3-IN/image,https://apollo.olx.in:443/v1/files/it7wzmmixqtx2-IN/image,https://apollo.olx.in:443/v1/files/d8w3wwelko0u3-IN/image,https://apollo.olx.in:443/v1/files/cv14bdztcvf9-IN/image,https://apollo.olx.in:443/v1/files/9jz9t4n4o4cz1-IN/image,https://apollo.olx.in:443/v1/files/kz1eac2ufi803-IN/image,https://apollo.olx.in:443/v1/files/6qud756k7s3z1-IN/image,https://apollo.olx.in:443/v1/files/p3wa4qncdq3h3-IN/image,https://apollo.olx.in:443/v1/files/2rv5w3pwqx7v2-IN/image,https://apollo.olx.in:443/v1/files/m1nswqw0llx31-IN/image,https://apollo.olx.in:443/v1/files/2eb6uu2d1io22-IN/image,https://apollo.olx.in:443/v1/files/pvb46dt8fpie-IN/image,https://apollo.olx.in:443/v1/files/whthwube3mkg-IN/image,https://apollo.olx.in:443/v1/files/c8rgnt80gr333-IN/image,https://apollo.olx.in:443/v1/files/0iu61g2bo6gy1-IN/image,https://apollo.olx.in:443/v1/files/3fuf6c3asdsa3-IN/image","Opposite to Park, Near to Airport, IT corridor, Near to Kumaran Medical Centre. Premium East facing flats with pleasant ambience.
It’s a semi furnished house with wardrobes, kitchen Racks, Mosquito Nets for windows, Electrical fittings like lights, Fans and geysers. Also, Premises have Lift, CCTV, safety gates to each house, covered parking, EV charging facilities to vehicles,  soft and hard waters.","Coimbatore,Coimbatore,Tamil Nadu",Apartments,3,2
"Elegant Flat for Male Executives only at Petta, Kochi",1765802772,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kochi,Elegant Flat for Male Executives only at Petta, Kochi","{'amount': '6,000', 'currency': '₹'}","https://apollo.olx.in:443/v1/files/f1tawlq6h9dm1-IN/image,https://apollo.olx.in:443/v1/files/m85znszafgl02-IN/image,https://apollo.olx.in:443/v1/files/shywuefy92ow1-IN/image,https://apollo.olx.in:443/v1/files/no1xns5scqjy1-IN/image,https://apollo.olx.in:443/v1/files/bunq3okda6pr-IN/image","Spacious Architect designed Studio flat for Male Executives ONLY at Pettah, Kochi. This is situated in walkable distance to Petta Metro Station. Also it is Walkable distance to shops, bus stop and other amenities. Ideal for those who like to stay in a calm residential locality. It is furnished, has Granite kitchen top and bath attached and is recently constructed. Two wheeler parking only is provided. ideal for an Executive bachelor who prefers to stay in City.","Kochi,Kochi,Kerala",Apartments,1,1
"Rent: 2-Bedroom Home upstair near Hill Palace, Thiruvankulam",1765681154,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thiruvankulam,Rent: 2-Bedroom Home upstair near Hill Palace, Thiruvankulam","{'amount': '11,000', 'currency': '₹'}","https://apollo.olx.in:443/v1/files/l823nno7av393-IN/image,https://apollo.olx.in:443/v1/files/b4j4r3uiauxb3-IN/image,https://apollo.olx.in:443/v1/files/w627mm94g47j2-IN/image,https://apollo.olx.in:443/v1/files/n3bmkof9vhao3-IN/image,https://apollo.olx.in:443/v1/files/exrybcbtuxso-IN/image,https://apollo.olx.in:443/v1/files/kp8qm35osd4b1-IN/image,https://apollo.olx.in:443/v1/files/m23dj1ekuy362-IN/image","2-bedroom home upstairs with attached bathrooms available for rent near Hill Palace, Thiruvankulam. Ideal for those seeking peaceful living amidst scenic surroundings.
Near Georgian academy school ,Bhavans school and near MORE supermarket","Thiruvankulam,Thiruvankulam,Kerala",Houses & Villas,2,2
3 Bedroom House in Koratty,1764753405,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Koratty,3 Bedroom House in Koratty","{'amount': '11,000', 'currency': '₹'}","https://apollo.olx.in:443/v1/files/m0gtgitxl6n72-IN/image,https://apollo.olx.in:443/v1/files/mvvzeiln1kc22-IN/image,https://apollo.olx.in:443/v1/files/ohsgztkwvf5j2-IN/image,https://apollo.olx.in:443/v1/files/vn76twftshke2-IN/image,https://apollo.olx.in:443/v1/files/qurc8s3qkczl2-IN/image,https://apollo.olx.in:443/v1/files/hfu0m5n27fiv3-IN/image,https://apollo.olx.in:443/v1/files/ptih7j3onw772-IN/image,https://apollo.olx.in:443/v1/files/4kslivdcsayt3-IN/image","3 BHK house in Koratty.Located near St Mary's church,500 mtrs from national highway.all amenities in walkable distance.
Infopark ,kinfra industries are within 1km.open to family and Batchelors.
Also Suitable space for commercial purpose start ups,Dental clinic etc","Koratty,Koratty,Kerala",Houses & Villas,2,3
Flats for rent in ernakulam area,1760105718,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kochi,Flats for rent in ernakulam area","{'amount': '20,000', 'currency': '₹'}","https://apollo.olx.in:443/v1/files/rztob0ovhu0j-IN/image,https://apollo.olx.in:443/v1/files/fqavga2lu5ud1-IN/image,https://apollo.olx.in:443/v1/files/q48yukjpq3m11-IN/image,https://apollo.olx.in:443/v1/files/e9vva4ymigsa2-IN/image,https://apollo.olx.in:443/v1/files/3ov0lohaeqp72-IN/image,https://apollo.olx.in:443/v1/files/89pz4v82nqq2-IN/image,https://apollo.olx.in:443/v1/files/akgn3lldsulg-IN/image","Flats available for rent in Cochin city,  Flats are available furnished/  semi furnished  from Rs 20,000 onwards, maintenance charge extra 

Kaloor 

3 bhk flat near Kaloor junction 20000 rent
2 bhk flat veegaland kaloor 22000
3 bhk fully furnished flat veegaland  33000
3 bhk fully furnished flat veegaland  35000
3 bhk semi furnished flat SI coral crest 25000
3 bhk semi furnished Olive Woodstock 33000
3 bhk furnished flat imperial garden 40000


KADAVANTHARA 

3 BHK galaxy Kingston 20000
3 bhk Jerusalem retreat 30000
3 bhk Nagarjuna pearl bay 35000


MG Road
2 bhk near Shipyard 20000
3bhk shanthi sea view 30000
3bhk fully furnished Skyline templeton 35000
3bhk fully furnished clearway Gran'diose 40000

Marine Drive 
3 bhk fully furnished waterfront 35000
3 bhk fully furnished Abad waterfront 50000
3 bhk furnishad semi waterfront 45000
3 bhk purva Grandbay furnished 45000
3 bhk furnished Prestige Neptune 55000
3 bhk furnished KGL Marine majestic 45000

Edappally 
3 bhk semi furnished SI kingway point 27000
3 bhk furnished Trinity 35000
3 bhk semi furnished mather 22000","Kochi,Kochi,Kerala",Apartments,3,3
2 Nos. 2 BHK Semifurnished Apartment at Palarivattom,1740732805,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kochi,2 Nos. 2 BHK Semifurnished Apartment at Palarivattom","{'amount': '15,000', 'currency': '₹'}","https://apollo.olx.in:443/v1/files/33rt81ad5xn93-IN/image,https://apollo.olx.in:443/v1/files/n0t9jvgnud691-IN/image,https://apollo.olx.in:443/v1/files/gjfc6kxmgyf02-IN/image,https://apollo.olx.in:443/v1/files/acxjjl9m3lym-IN/image,https://apollo.olx.in:443/v1/files/xuimz16up6oq3-IN/image,https://apollo.olx.in:443/v1/files/wkvejyk5iyzp1-IN/image,https://apollo.olx.in:443/v1/files/3en63mmfwizm2-IN/image","2 BHK, Semi furnished,  suitable for  Bachelors/ Company staff/Working Professionals/Students,2 car parking,24 hour water,close to bus routes and JLN Stadium Metro station.","Kochi,Kochi,Kerala",Apartments,2,2
Room Available for bachelor (single male )only,1766708148,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kochi,Room Available for bachelor (single male )only","{'amount': '5,500', 'currency': '₹'}","https://apollo.olx.in:443/v1/files/wpl036kyw60l1-IN/image,https://apollo.olx.in:443/v1/files/wg7qs7jvfizq-IN/image,https://apollo.olx.in:443/v1/files/5wr8hinnwylk3-IN/image,https://apollo.olx.in:443/v1/files/4c0znyq91gq43-IN/image,https://apollo.olx.in:443/v1/files/ku9tx6czmsd9-IN/image","Room Available for bachelor single person for single room
6500 rent 
12000 advance
Kitchen available
Near to Lulu mall
Near to edappally metro
Near to st George church
Cleaned. Room with 24×7 power and water supply","Kochi,Kochi,Kerala",Builder Floors,1,1
3BHK Villa for rent at Kakkanad,1763840816,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kochi,3BHK Villa for rent at Kakkanad","{'amount': '26,000', 'currency': '₹'}","https://apollo.olx.in:443/v1/files/r82l5wouolt11-IN/image,https://apollo.olx.in:443/v1/files/6za7i4w1t3lp-IN/image,https://apollo.olx.in:443/v1/files/z3e66jqt4i5m3-IN/image,https://apollo.olx.in:443/v1/files/asdo619qw6sx2-IN/image,https://apollo.olx.in:443/v1/files/0zq8f45lgrdq-IN/image,https://apollo.olx.in:443/v1/files/bhjyl45au5511-IN/image,https://apollo.olx.in:443/v1/files/6ly27g9e0c9w-IN/image,https://apollo.olx.in:443/v1/files/4fjbchxz9hjc1-IN/image","Villa in a serene gated community(Apple Town Villas), located at Kakkanad(1 KM from Civil station), near to Infopark.

Very bright and airy rooms, 3 bed rooms with attached baths and wardrobes(2 rooms), air-conditioned master bed

Built on a 6 cents land, with ample open space to relax, municipal water & 24hrs security

Looking for working professionals with family and available from end of Mar, 2024.

Infopark 2kms, Smart city 4kms, Vallthol jn 5kms, Rajagiri college 3kms

Maintenance to be paid to the association

Location: search for 'Apple Town Villas' in maps.

NO Brokers please","Kochi,Kochi,Kerala",Houses & Villas,3,3
Janaki Illam,1766998802,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Periyanaickenpalayam,Janaki Illam","{'amount': '12,000', 'currency': '₹'}","https://apollo.olx.in:443/v1/files/nztnms11e7pz-IN/image,https://apollo.olx.in:443/v1/files/46mu3q1emo392-IN/image,https://apollo.olx.in:443/v1/files/err06tqwm5gc2-IN/image,https://apollo.olx.in:443/v1/files/n31omgaojez52-IN/image,https://apollo.olx.in:443/v1/files/yzhhh213u2pf3-IN/image,https://apollo.olx.in:443/v1/files/in02lbfuak6c1-IN/image,https://apollo.olx.in:443/v1/files/dj4pq5dim70h3-IN/image,https://apollo.olx.in:443/v1/files/2wtd34lwv3bw-IN/image,https://apollo.olx.in:443/v1/files/qjpeqjd7t26u1-IN/image,https://apollo.olx.in:443/v1/files/022r0c5o9cl82-IN/image,https://apollo.olx.in:443/v1/files/mc73s4l2prga3-IN/image","House in  Ground floor with natural environment , available parking facility. Sivasakthi Nagar, Gas Company  Bus stop,  Thekkupalayam (post) , Coimbatore","Periyanaickenpalayam,Periyanaickenpalayam,Tamil Nadu",Houses & Villas,2,2
3 BHK Semi Furnished Flat at Kochi,1751419037,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kochi,3 BHK Semi Furnished Flat at Kochi","{'amount': '37,500', 'currency': '₹'}","https://apollo.olx.in:443/v1/files/48ncknuv4rld3-IN/image,https://apollo.olx.in:443/v1/files/tct25fjoosyr3-IN/image,https://apollo.olx.in:443/v1/files/hj1zbwkqjt4m1-IN/image","3 BHK semi furnished flat at kochi, Tripunithura. Gym, swimming pool, community hall and other facilities in the flat. Schools, metro and all amenities available nearby.","Kochi,Kochi,Kerala",Apartments,3,3
2 Bhk furnished Apartment,1761835752,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kochi,2 Bhk furnished Apartment","{'amount': '28,000', 'currency': '₹'}","https://apollo.olx.in:443/v1/files/r86aavym5lbd3-IN/image,https://apollo.olx.in:443/v1/files/j6v59stlvmxo-IN/image,https://apollo.olx.in:443/v1/files/svbklzbxtlhq-IN/image,https://apollo.olx.in:443/v1/files/hwoa40d5rjqs-IN/image,https://apollo.olx.in:443/v1/files/2ehhklksprp73-IN/image,https://apollo.olx.in:443/v1/files/oio794kqmicl1-IN/image,https://apollo.olx.in:443/v1/files/uccajasgm7k2-IN/image,https://apollo.olx.in:443/v1/files/znt64lvyqvb62-IN/image,https://apollo.olx.in:443/v1/files/q6vdivfawdg71-IN/image,https://apollo.olx.in:443/v1/files/t3gola6z6dyh3-IN/image,https://apollo.olx.in:443/v1/files/bhf2flkftod83-IN/image,https://apollo.olx.in:443/v1/files/6hrw048gkpwe1-IN/image","A beautifully furnished  2 BHK apartment  with A/C  fitted  2 bed rooms with  mattress, cupboards, 3 balconies, kitchen with gas, hob and chimmeny, fridge, micro wave, kettle, water purifier, computer table/ironing table with iron box etc  are ready for rent. The apartment is in VAI pady road, Amrita Nagar, Eddappally near Amrita hospital turning on old NH 17 road.","Kochi,Kochi,Kerala",Apartments,2,2
2 BHK fully furnished Posh villa near Cochin International Airport,1764175327,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kochi,2 BHK fully furnished Posh villa near Cochin International Airport","{'amount': '18,000', 'currency': '₹'}","https://apollo.olx.in:443/v1/files/8hozmmxnehwb3-IN/image,https://apollo.olx.in:443/v1/files/d3snc7jdkmtx2-IN/image,https://apollo.olx.in:443/v1/files/gnt2bmmgyv2p3-IN/image,https://apollo.olx.in:443/v1/files/jch6rdyph4gu-IN/image,https://apollo.olx.in:443/v1/files/fdxg0pfm695p3-IN/image,https://apollo.olx.in:443/v1/files/mklncu6yznjk-IN/image,https://apollo.olx.in:443/v1/files/sqjg3vmj897j3-IN/image,https://apollo.olx.in:443/v1/files/fh94cz1zp1iz1-IN/image","50 m to Bus Stop 800m to Main Central Road (MC Road)
1.5Km to Angamaly Town 
Within Angamaly Muncipality Limit 
2.5Km to Cochin International Airport (5 minutes drive) 
Near Little Flower Church Kavaraparambu Located at posh residential area with peaceful atmosphere and greenary 
Non Flood Affected area 
Newly constructed villa as per vastu
Spacious rooms including 2 Bedrooms with attached bathroom 
Brand new wooden furnitures  including sofa set, dinning table, cot with bed etc. 
Newly purchased branded electronic appliances including TV, AC, washing machine, fridge.  
Gas stove with two cylinder connection available. Kitchen cabinates and bedroom wardrobes available      
Mosquito nets fixed in windows and air holes New Curtains provided in all windows 
Separate working/washing area 
Vitrified tile flooring 
Ample car parking space for 2-3 cars 
Well water available abundantly 
Close Proximity to Super markets, Airport, Railway station, Hospitals ,worship areas, schools, Colleges, Hotels 
Delivery available from all leading delivery partners","Kochi,Kochi,Kerala",Houses & Villas,2,2
Renting 3BHK flat,1766348805,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Mysuru,Renting 3BHK flat","{'amount': '27,000', 'currency': '₹'}","https://apollo.olx.in:443/v1/files/gs77tgure5b5-IN/image,https://apollo.olx.in:443/v1/files/extocluuu5ur-IN/image,https://apollo.olx.in:443/v1/files/c0e5kq6cibhd3-IN/image,https://apollo.olx.in:443/v1/files/nxar5nrhfu6e-IN/image,https://apollo.olx.in:443/v1/files/f3nu57nh2uja3-IN/image,https://apollo.olx.in:443/v1/files/n554nhfrewle3-IN/image,https://apollo.olx.in:443/v1/files/qb73l1kt3oyq-IN/image,https://apollo.olx.in:443/v1/files/f889z9wgd3on1-IN/image,https://apollo.olx.in:443/v1/files/ggcb8oufo0of1-IN/image,https://apollo.olx.in:443/v1/files/ez9ns5hprqla1-IN/image,https://apollo.olx.in:443/v1/files/nd0cc7ecj1831-IN/image,https://apollo.olx.in:443/v1/files/sllb4vq4j9ga1-IN/image,https://apollo.olx.in:443/v1/files/bmeistfzzod61-IN/image,https://apollo.olx.in:443/v1/files/zesyljd0lxq6-IN/image,https://apollo.olx.in:443/v1/files/8ipz4i6m1zvf-IN/image,https://apollo.olx.in:443/v1/files/fldazs328la3-IN/image,https://apollo.olx.in:443/v1/files/xb4urm6pzezo1-IN/image","3BHK newly built flat for rent (negotiable) besides JSS Medical College, Bangalore-Mysore Highway with lift facility, modular kitchen, wardrobes, fans and Geysers connected, situated at #66, HUDCO Main Road, Bannimantap. In close proximity to Loyal World Supermarket, Manipal Hospital, Narayana Hrudulaya Hospital,  St. Josephs Hospital,  St. Marhias School,  St. Philomena College with Bus Stops at walkable distances.
Contact: N.M.Shariff","Mysuru,Mysuru,Karnataka",Apartments,3,3
